user_id,signup_date,signup_month,acquisition_channel,city_tier,age_bracket,risk_profile
NV401269,2026-01-10,2026-01,Referral,Tier 1,35-44,Aggressive
NV401270,2026-01-02,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV401271,2026-01-22,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401272,2026-01-04,2026-01,Organic App Store,Tier 3,25-34,Conservative
NV401273,2026-01-08,2026-01,Organic App Store,Tier 1,55+,Moderate
NV401274,2026-01-25,2026-01,Paid Ads,Tier 2,55+,Conservative
NV401275,2026-01-30,2026-01,Influencer/Content,Tier 1,45-54,Aggressive
NV401276,2026-01-19,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV401277,2026-01-22,2026-01,Organic App Store,Tier 3,35-44,Moderate
NV401278,2026-01-15,2026-01,Referral,Tier 1,25-34,Conservative
NV401279,2026-01-18,2026-01,Organic App Store,Tier 1,45-54,Aggressive
NV401280,2026-01-06,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV401281,2026-01-03,2026-01,Referral,Tier 2,25-34,Conservative
NV401282,2026-01-20,2026-01,Influencer/Content,Tier 1,35-44,Aggressive
NV401283,2026-01-02,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401284,2026-01-01,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401285,2026-01-15,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV401286,2026-01-20,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV401287,2026-01-23,2026-01,Referral,Tier 1,25-34,Moderate
NV401288,2026-01-21,2026-01,Influencer/Content,Tier 1,18-24,Aggressive
NV401289,2026-01-03,2026-01,Influencer/Content,Tier 2,18-24,Aggressive
NV401290,2026-01-30,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV401291,2026-01-18,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401292,2026-01-18,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV401293,2026-01-02,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV401294,2026-01-04,2026-01,Referral,Tier 2,25-34,Moderate
NV401295,2026-01-14,2026-01,Referral,Tier 1,45-54,Aggressive
NV401296,2026-01-08,2026-01,Organic App Store,Tier 1,55+,Moderate
NV401297,2026-01-15,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV401298,2026-01-15,2026-01,Paid Ads,Tier 1,45-54,Moderate
NV401299,2026-01-15,2026-01,Organic App Store,Tier 1,18-24,Moderate
NV401300,2026-01-01,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401301,2026-01-02,2026-01,Referral,Tier 1,18-24,Aggressive
NV401302,2026-01-04,2026-01,Influencer/Content,Tier 2,55+,Aggressive
NV401303,2026-01-17,2026-01,Referral,Tier 2,25-34,Moderate
NV401304,2026-01-30,2026-01,Organic App Store,Tier 2,45-54,Aggressive
NV401305,2026-01-13,2026-01,Referral,Tier 2,35-44,Moderate
NV401306,2026-01-14,2026-01,Referral,Tier 2,18-24,Moderate
NV401307,2026-01-27,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV401308,2026-01-21,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV401309,2026-01-08,2026-01,Influencer/Content,Tier 1,35-44,Moderate
NV401310,2026-01-15,2026-01,Influencer/Content,Tier 1,45-54,Aggressive
NV401311,2026-01-25,2026-01,Influencer/Content,Tier 1,35-44,Moderate
NV401312,2026-01-12,2026-01,Paid Ads,Tier 2,45-54,Conservative
NV401313,2026-01-06,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV401314,2026-01-10,2026-01,Paid Ads,Tier 1,25-34,Moderate
NV401315,2026-01-03,2026-01,Organic App Store,Tier 2,45-54,Moderate
NV401316,2026-01-11,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV401317,2026-01-17,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV401318,2026-01-17,2026-01,Paid Ads,Tier 1,18-24,Aggressive
NV401319,2026-01-12,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV401320,2026-01-21,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401321,2026-01-25,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV401322,2026-01-04,2026-01,Referral,Tier 1,25-34,Moderate
NV401323,2026-01-03,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV401324,2026-01-26,2026-01,Organic App Store,Tier 1,18-24,Moderate
NV401325,2026-01-06,2026-01,Influencer/Content,Tier 1,18-24,Moderate
NV401326,2026-01-21,2026-01,Paid Ads,Tier 3,45-54,Aggressive
NV401327,2026-01-30,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV401328,2026-01-24,2026-01,Paid Ads,Tier 2,55+,Conservative
NV401329,2026-01-04,2026-01,Organic App Store,Tier 3,18-24,Moderate
NV401330,2026-01-07,2026-01,Referral,Tier 1,18-24,Moderate
NV401331,2026-01-15,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401332,2026-01-29,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401333,2026-01-17,2026-01,Referral,Tier 3,45-54,Aggressive
NV401334,2026-01-25,2026-01,Organic App Store,Tier 2,18-24,Aggressive
NV401335,2026-01-28,2026-01,Paid Ads,Tier 1,25-34,Moderate
NV401336,2026-01-24,2026-01,Referral,Tier 2,25-34,Moderate
NV401337,2026-01-30,2026-01,Influencer/Content,Tier 2,18-24,Conservative
NV401338,2026-01-29,2026-01,Referral,Tier 1,25-34,Moderate
NV401339,2026-01-01,2026-01,Influencer/Content,Tier 2,45-54,Moderate
NV401340,2026-01-01,2026-01,Paid Ads,Tier 1,35-44,Moderate
NV401341,2026-01-19,2026-01,Organic App Store,Tier 1,18-24,Conservative
NV401342,2026-01-13,2026-01,Influencer/Content,Tier 1,55+,Aggressive
NV401343,2026-01-27,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401344,2026-01-01,2026-01,Organic App Store,Tier 1,55+,Conservative
NV401345,2026-01-30,2026-01,Paid Ads,Tier 3,35-44,Conservative
NV401346,2026-01-03,2026-01,Paid Ads,Tier 2,35-44,Aggressive
NV401347,2026-01-03,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV401348,2026-01-16,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV401349,2026-01-05,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV401350,2026-01-07,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV401351,2026-01-03,2026-01,Organic App Store,Tier 1,18-24,Aggressive
NV401352,2026-01-12,2026-01,Referral,Tier 3,25-34,Conservative
NV401353,2026-01-18,2026-01,Influencer/Content,Tier 2,18-24,Aggressive
NV401354,2026-01-16,2026-01,Referral,Tier 1,18-24,Aggressive
NV401355,2026-01-29,2026-01,Organic App Store,Tier 2,35-44,Aggressive
NV401356,2026-01-08,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401357,2026-01-16,2026-01,Referral,Tier 3,35-44,Aggressive
NV401358,2026-01-23,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV401359,2026-01-28,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV401360,2026-01-14,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV401361,2026-01-25,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV401362,2026-01-12,2026-01,Organic App Store,Tier 1,45-54,Conservative
NV401363,2026-01-15,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV401364,2026-01-23,2026-01,Influencer/Content,Tier 3,18-24,Conservative
NV401365,2026-01-13,2026-01,Influencer/Content,Tier 3,25-34,Moderate
NV401366,2026-01-23,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV401367,2026-01-18,2026-01,Organic App Store,Tier 3,18-24,Moderate
NV401368,2026-01-28,2026-01,Organic App Store,Tier 1,35-44,Aggressive
NV401369,2026-01-21,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV401370,2026-01-19,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401371,2026-01-21,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401372,2026-01-12,2026-01,Organic App Store,Tier 3,35-44,Moderate
NV401373,2026-01-18,2026-01,Paid Ads,Tier 1,55+,Moderate
NV401374,2026-01-15,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401375,2026-01-11,2026-01,Influencer/Content,Tier 1,35-44,Conservative
NV401376,2026-01-28,2026-01,Influencer/Content,Tier 1,35-44,Aggressive
NV401377,2026-01-18,2026-01,Influencer/Content,Tier 1,18-24,Conservative
NV401378,2026-01-01,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401379,2026-01-17,2026-01,Referral,Tier 2,25-34,Moderate
NV401380,2026-01-24,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV401381,2026-01-26,2026-01,Referral,Tier 1,18-24,Moderate
NV401382,2026-01-15,2026-01,Referral,Tier 1,18-24,Moderate
NV401383,2026-01-26,2026-01,Organic App Store,Tier 1,45-54,Conservative
NV401384,2026-01-29,2026-01,Paid Ads,Tier 2,35-44,Conservative
NV401385,2026-01-19,2026-01,Referral,Tier 1,25-34,Moderate
NV401386,2026-01-27,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV401387,2026-01-04,2026-01,Referral,Tier 2,25-34,Conservative
NV401388,2026-01-01,2026-01,Organic App Store,Tier 3,18-24,Conservative
NV401389,2026-01-05,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401390,2026-01-07,2026-01,Paid Ads,Tier 3,18-24,Conservative
NV401391,2026-01-26,2026-01,Paid Ads,Tier 1,35-44,Aggressive
NV401392,2026-01-20,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV401393,2026-01-17,2026-01,Referral,Tier 1,35-44,Conservative
NV401394,2026-01-21,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401395,2026-01-21,2026-01,Referral,Tier 1,35-44,Conservative
NV401396,2026-01-05,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV401397,2026-01-13,2026-01,Paid Ads,Tier 2,45-54,Moderate
NV401398,2026-01-05,2026-01,Referral,Tier 2,35-44,Aggressive
NV401399,2026-01-09,2026-01,Referral,Tier 3,35-44,Moderate
NV401400,2026-01-18,2026-01,Referral,Tier 3,18-24,Moderate
NV401401,2026-01-17,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV401402,2026-01-26,2026-01,Organic App Store,Tier 1,35-44,Conservative
NV401403,2026-01-16,2026-01,Referral,Tier 1,45-54,Moderate
NV401404,2026-01-18,2026-01,Paid Ads,Tier 2,25-34,Aggressive
NV401405,2026-01-04,2026-01,Referral,Tier 1,25-34,Moderate
NV401406,2026-01-14,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV401407,2026-01-20,2026-01,Paid Ads,Tier 1,55+,Moderate
NV401408,2026-01-17,2026-01,Referral,Tier 2,25-34,Conservative
NV401409,2026-01-16,2026-01,Referral,Tier 3,25-34,Conservative
NV401410,2026-01-30,2026-01,Organic App Store,Tier 3,45-54,Conservative
NV401411,2026-01-26,2026-01,Referral,Tier 2,25-34,Moderate
NV401412,2026-01-17,2026-01,Influencer/Content,Tier 3,18-24,Aggressive
NV401413,2026-01-27,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV401414,2026-01-07,2026-01,Influencer/Content,Tier 2,45-54,Moderate
NV401415,2026-01-12,2026-01,Referral,Tier 1,25-34,Moderate
NV401416,2026-01-26,2026-01,Influencer/Content,Tier 1,18-24,Conservative
NV401417,2026-01-23,2026-01,Referral,Tier 1,45-54,Moderate
NV401418,2026-01-02,2026-01,Paid Ads,Tier 3,18-24,Conservative
NV401419,2026-01-23,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401420,2026-01-30,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV401421,2026-01-18,2026-01,Referral,Tier 3,55+,Conservative
NV401422,2026-01-22,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401423,2026-01-29,2026-01,Referral,Tier 1,25-34,Moderate
NV401424,2026-01-15,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV401425,2026-01-05,2026-01,Paid Ads,Tier 2,45-54,Aggressive
NV401426,2026-01-18,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV401427,2026-01-17,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV401428,2026-01-09,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV401429,2026-01-18,2026-01,Paid Ads,Tier 3,45-54,Conservative
NV401430,2026-01-30,2026-01,Paid Ads,Tier 3,35-44,Conservative
NV401431,2026-01-01,2026-01,Organic App Store,Tier 3,35-44,Conservative
NV401432,2026-01-14,2026-01,Organic App Store,Tier 3,25-34,Aggressive
NV401433,2026-01-11,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV401434,2026-01-06,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV401435,2026-01-21,2026-01,Paid Ads,Tier 3,35-44,Conservative
NV401436,2026-01-20,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV401437,2026-01-24,2026-01,Paid Ads,Tier 2,35-44,Aggressive
NV401438,2026-01-12,2026-01,Influencer/Content,Tier 1,18-24,Conservative
NV401439,2026-01-03,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401440,2026-01-06,2026-01,Influencer/Content,Tier 3,35-44,Moderate
NV401441,2026-01-01,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV401442,2026-01-15,2026-01,Influencer/Content,Tier 1,35-44,Aggressive
NV401443,2026-01-02,2026-01,Influencer/Content,Tier 3,25-34,Moderate
NV401444,2026-01-18,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401445,2026-01-06,2026-01,Referral,Tier 3,25-34,Conservative
NV401446,2026-01-29,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401447,2026-01-20,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV401448,2026-01-27,2026-01,Referral,Tier 2,18-24,Moderate
NV401449,2026-01-18,2026-01,Paid Ads,Tier 2,35-44,Conservative
NV401450,2026-01-11,2026-01,Organic App Store,Tier 1,35-44,Conservative
NV401451,2026-01-11,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401452,2026-01-14,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401453,2026-01-27,2026-01,Paid Ads,Tier 2,55+,Aggressive
NV401454,2026-01-20,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401455,2026-01-01,2026-01,Referral,Tier 3,18-24,Moderate
NV401456,2026-01-25,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV401457,2026-01-14,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV401458,2026-01-01,2026-01,Organic App Store,Tier 1,18-24,Aggressive
NV401459,2026-01-03,2026-01,Organic App Store,Tier 3,45-54,Conservative
NV401460,2026-01-22,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV401461,2026-01-05,2026-01,Influencer/Content,Tier 1,18-24,Moderate
NV401462,2026-01-14,2026-01,Referral,Tier 3,25-34,Conservative
NV401463,2026-01-22,2026-01,Referral,Tier 2,25-34,Moderate
NV401464,2026-01-25,2026-01,Influencer/Content,Tier 1,35-44,Moderate
NV401465,2026-01-25,2026-01,Organic App Store,Tier 1,18-24,Moderate
NV401466,2026-01-11,2026-01,Paid Ads,Tier 3,45-54,Moderate
NV401467,2026-01-14,2026-01,Paid Ads,Tier 1,18-24,Aggressive
NV401468,2026-01-12,2026-01,Referral,Tier 1,25-34,Moderate
NV401469,2026-01-26,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV401470,2026-01-29,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401471,2026-01-05,2026-01,Organic App Store,Tier 2,45-54,Conservative
NV401472,2026-01-19,2026-01,Paid Ads,Tier 2,35-44,Aggressive
NV401473,2026-01-14,2026-01,Influencer/Content,Tier 3,25-34,Moderate
NV401474,2026-01-30,2026-01,Referral,Tier 2,35-44,Moderate
NV401475,2026-01-10,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV401476,2026-01-03,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV401477,2026-01-25,2026-01,Referral,Tier 1,25-34,Conservative
NV401478,2026-01-28,2026-01,Referral,Tier 2,18-24,Moderate
NV401479,2026-01-30,2026-01,Referral,Tier 1,45-54,Moderate
NV401480,2026-01-10,2026-01,Influencer/Content,Tier 3,45-54,Aggressive
NV401481,2026-01-15,2026-01,Referral,Tier 3,35-44,Conservative
NV401482,2026-01-23,2026-01,Organic App Store,Tier 2,55+,Conservative
NV401483,2026-01-21,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV401484,2026-01-20,2026-01,Paid Ads,Tier 2,25-34,Aggressive
NV401485,2026-01-18,2026-01,Organic App Store,Tier 2,18-24,Moderate
NV401486,2026-01-17,2026-01,Paid Ads,Tier 3,45-54,Conservative
NV401487,2026-01-30,2026-01,Influencer/Content,Tier 3,45-54,Aggressive
NV401488,2026-01-04,2026-01,Referral,Tier 2,25-34,Moderate
NV401489,2026-01-25,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV401490,2026-01-05,2026-01,Referral,Tier 2,18-24,Moderate
NV401491,2026-01-16,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV401492,2026-01-02,2026-01,Paid Ads,Tier 2,25-34,Conservative
NV401493,2026-01-17,2026-01,Influencer/Content,Tier 2,18-24,Conservative
NV401494,2026-01-30,2026-01,Referral,Tier 2,35-44,Moderate
NV401495,2026-01-30,2026-01,Referral,Tier 1,45-54,Moderate
NV401496,2026-01-13,2026-01,Influencer/Content,Tier 2,18-24,Moderate
NV401497,2026-01-13,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV401498,2026-01-12,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV401499,2026-01-12,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401500,2026-01-10,2026-01,Organic App Store,Tier 2,45-54,Aggressive
NV401501,2026-01-17,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV401502,2026-01-02,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401503,2026-01-07,2026-01,Influencer/Content,Tier 1,45-54,Conservative
NV401504,2026-01-22,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV401505,2026-01-20,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV401506,2026-01-27,2026-01,Influencer/Content,Tier 2,35-44,Moderate
NV401507,2026-01-06,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV401508,2026-01-12,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV401509,2026-01-26,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV401510,2026-01-15,2026-01,Organic App Store,Tier 2,18-24,Moderate
NV401511,2026-01-05,2026-01,Referral,Tier 1,25-34,Moderate
NV401512,2026-01-06,2026-01,Referral,Tier 3,35-44,Aggressive
NV401513,2026-01-27,2026-01,Organic App Store,Tier 3,18-24,Conservative
NV401514,2026-01-21,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV401515,2026-01-29,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401516,2026-01-08,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401517,2026-01-11,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV401518,2026-01-13,2026-01,Referral,Tier 1,25-34,Conservative
NV401519,2026-01-15,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV401520,2026-01-02,2026-01,Paid Ads,Tier 1,35-44,Conservative
NV401521,2026-01-16,2026-01,Influencer/Content,Tier 1,18-24,Conservative
NV401522,2026-01-02,2026-01,Influencer/Content,Tier 3,18-24,Conservative
NV401523,2026-01-03,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401524,2026-01-22,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401525,2026-01-08,2026-01,Paid Ads,Tier 1,18-24,Conservative
NV401526,2026-01-22,2026-01,Referral,Tier 2,35-44,Moderate
NV401527,2026-01-19,2026-01,Referral,Tier 1,25-34,Moderate
NV401528,2026-01-19,2026-01,Referral,Tier 1,18-24,Aggressive
NV401529,2026-01-08,2026-01,Paid Ads,Tier 1,25-34,Moderate
NV401530,2026-01-19,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV401531,2026-01-07,2026-01,Organic App Store,Tier 3,35-44,Moderate
NV401532,2026-01-05,2026-01,Referral,Tier 2,25-34,Conservative
NV401533,2026-01-24,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV401534,2026-01-15,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV401535,2026-01-14,2026-01,Paid Ads,Tier 1,55+,Conservative
NV401536,2026-01-06,2026-01,Influencer/Content,Tier 3,45-54,Conservative
NV401537,2026-01-10,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV401538,2026-01-04,2026-01,Referral,Tier 3,18-24,Conservative
NV401539,2026-01-25,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401540,2026-01-09,2026-01,Paid Ads,Tier 1,25-34,Moderate
NV401541,2026-01-26,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV401542,2026-01-19,2026-01,Referral,Tier 2,18-24,Moderate
NV401543,2026-01-05,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV401544,2026-01-07,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401545,2026-01-10,2026-01,Influencer/Content,Tier 3,25-34,Moderate
NV401546,2026-01-22,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401547,2026-01-04,2026-01,Referral,Tier 3,35-44,Aggressive
NV401548,2026-01-21,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV401549,2026-01-13,2026-01,Referral,Tier 2,25-34,Moderate
NV401550,2026-01-06,2026-01,Paid Ads,Tier 1,55+,Conservative
NV401551,2026-01-30,2026-01,Referral,Tier 2,18-24,Aggressive
NV401552,2026-01-26,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401553,2026-01-03,2026-01,Referral,Tier 1,25-34,Moderate
NV401554,2026-01-13,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV401555,2026-01-30,2026-01,Organic App Store,Tier 2,55+,Aggressive
NV401556,2026-01-22,2026-01,Referral,Tier 3,35-44,Moderate
NV401557,2026-01-10,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV401558,2026-01-02,2026-01,Referral,Tier 2,18-24,Conservative
NV401559,2026-01-04,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV401560,2026-01-13,2026-01,Referral,Tier 3,25-34,Conservative
NV401561,2026-01-02,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV401562,2026-01-28,2026-01,Referral,Tier 2,18-24,Conservative
NV401563,2026-01-14,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV401564,2026-01-20,2026-01,Referral,Tier 3,18-24,Moderate
NV401565,2026-01-10,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV401566,2026-01-03,2026-01,Paid Ads,Tier 3,45-54,Moderate
NV401567,2026-01-24,2026-01,Referral,Tier 2,25-34,Moderate
NV401568,2026-01-27,2026-01,Influencer/Content,Tier 2,35-44,Conservative
NV401569,2026-01-20,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV401570,2026-01-06,2026-01,Paid Ads,Tier 1,18-24,Aggressive
NV401571,2026-01-10,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401572,2026-01-14,2026-01,Organic App Store,Tier 2,45-54,Moderate
NV401573,2026-01-09,2026-01,Referral,Tier 1,35-44,Aggressive
NV401574,2026-01-18,2026-01,Paid Ads,Tier 3,35-44,Conservative
NV401575,2026-01-06,2026-01,Organic App Store,Tier 1,35-44,Conservative
NV401576,2026-01-10,2026-01,Paid Ads,Tier 3,18-24,Moderate
NV401577,2026-01-27,2026-01,Referral,Tier 2,45-54,Moderate
NV401578,2026-01-16,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV401579,2026-01-05,2026-01,Paid Ads,Tier 3,35-44,Aggressive
NV401580,2026-01-27,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV401581,2026-01-28,2026-01,Organic App Store,Tier 3,35-44,Aggressive
NV401582,2026-01-13,2026-01,Influencer/Content,Tier 2,25-34,Aggressive
NV401583,2026-01-17,2026-01,Referral,Tier 2,45-54,Moderate
NV401584,2026-01-04,2026-01,Organic App Store,Tier 3,18-24,Moderate
NV401585,2026-01-13,2026-01,Referral,Tier 3,55+,Conservative
NV401586,2026-01-12,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401587,2026-01-21,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV401588,2026-01-09,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV401589,2026-01-30,2026-01,Referral,Tier 2,25-34,Conservative
NV401590,2026-01-30,2026-01,Influencer/Content,Tier 2,18-24,Moderate
NV401591,2026-01-21,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV401592,2026-01-02,2026-01,Referral,Tier 2,45-54,Conservative
NV401593,2026-01-23,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV401594,2026-01-09,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV401595,2026-01-21,2026-01,Organic App Store,Tier 2,35-44,Conservative
