investment_id,user_id,investment_date,product_type,investment_mode,amount_inr
701821,NV403402,2026-02-14,Mutual Fund - Equity,SIP,3233.69
701822,NV403405,2026-02-11,Direct Stocks,SIP,1037.53
701823,NV403405,2026-03-24,ETF,SIP,946.4
701824,NV403407,2026-02-06,ETF,SIP,4945.71
701825,NV403410,2026-02-02,Mutual Fund - Hybrid,Lumpsum,4830.35
701826,NV403412,2026-02-23,Mutual Fund - Equity,Lumpsum,8760.08
701827,NV403413,2026-02-08,Mutual Fund - Debt,Lumpsum,10726.73
701828,NV403414,2026-02-14,ETF,Lumpsum,9516.52
701829,NV403414,2026-03-29,Direct Stocks,Lumpsum,5232.07
701830,NV403415,2026-02-20,Mutual Fund - Equity,SIP,2167.74
701831,NV403417,2026-02-09,Mutual Fund - Equity,Lumpsum,14174.99
701832,NV403422,2026-02-23,Mutual Fund - Hybrid,SIP,4950.35
701833,NV403426,2026-02-07,Mutual Fund - Debt,SIP,3440.22
701834,NV403427,2026-02-03,Mutual Fund - Hybrid,SIP,3185.72
701835,NV403428,2026-03-02,Direct Stocks,SIP,6743.34
701836,NV403429,2026-02-05,Mutual Fund - Equity,SIP,1794.6
701837,NV403430,2026-02-27,Mutual Fund - Equity,SIP,2834.81
701838,NV403432,2026-03-05,Mutual Fund - Equity,SIP,5441.69
701839,NV403433,2026-03-02,Mutual Fund - Hybrid,Lumpsum,26025.73
701840,NV403437,2026-02-25,Direct Stocks,SIP,2239.15
701841,NV403438,2026-02-19,Mutual Fund - Equity,Lumpsum,26906.81
701842,NV403440,2026-02-25,Mutual Fund - Equity,SIP,1633.21
701843,NV403440,2026-06-29,Direct Stocks,Lumpsum,17046.56
701844,NV403442,2026-02-23,Mutual Fund - Debt,Lumpsum,12221.93
701845,NV403442,2026-05-21,Mutual Fund - Equity,Lumpsum,4211.94
701846,NV403444,2026-02-25,Mutual Fund - Equity,SIP,4635.91
701847,NV403444,2026-03-23,Mutual Fund - Debt,SIP,5768.02
701848,NV403447,2026-02-25,Direct Stocks,Lumpsum,10878.33
701849,NV403450,2026-02-11,Mutual Fund - Equity,Lumpsum,22309.74
701850,NV403450,2026-05-20,Direct Stocks,SIP,1507.57
701851,NV403454,2026-02-17,Mutual Fund - Hybrid,Lumpsum,14879.89
701852,NV403454,2026-03-15,Mutual Fund - Equity,SIP,963.84
701853,NV403459,2026-02-20,Mutual Fund - Hybrid,SIP,3434.52
701854,NV403462,2026-02-16,Mutual Fund - Equity,Lumpsum,9252.9
701855,NV403462,2026-07-03,ETF,SIP,3563.57
701856,NV403463,2026-02-23,Mutual Fund - Debt,Lumpsum,8026.0
701857,NV403467,2026-02-17,Direct Stocks,SIP,5438.65
701858,NV403467,2026-05-15,ETF,Lumpsum,11619.9
701859,NV403470,2026-02-21,Mutual Fund - Equity,SIP,3406.91
701860,NV403476,2026-02-05,Mutual Fund - Equity,SIP,2844.42
701861,NV403477,2026-02-26,Mutual Fund - Equity,Lumpsum,8407.14
701862,NV403477,2026-04-02,Mutual Fund - Hybrid,SIP,3958.71
701863,NV403481,2026-02-18,Mutual Fund - Equity,SIP,8076.31
701864,NV403486,2026-02-04,Mutual Fund - Hybrid,SIP,881.34
701865,NV403490,2026-02-11,Mutual Fund - Hybrid,Lumpsum,16014.16
701866,NV403490,2026-03-11,ETF,Lumpsum,8299.08
701867,NV403491,2026-02-06,Direct Stocks,Lumpsum,12995.98
701868,NV403491,2026-03-05,Mutual Fund - Debt,Lumpsum,10116.29
701869,NV403494,2026-02-26,Mutual Fund - Equity,SIP,1351.0
701870,NV403496,2026-02-10,Mutual Fund - Equity,SIP,2110.72
701871,NV403499,2026-02-22,Mutual Fund - Equity,Lumpsum,7028.64
701872,NV403500,2026-02-27,ETF,SIP,4985.4
701873,NV403500,2026-04-14,Mutual Fund - Debt,SIP,4899.94
701874,NV403503,2026-02-14,Mutual Fund - Equity,SIP,1313.34
701875,NV403508,2026-02-04,Mutual Fund - Equity,Lumpsum,12383.18
701876,NV403508,2026-05-05,Mutual Fund - Hybrid,Lumpsum,32835.23
701877,NV403509,2026-02-14,Mutual Fund - Debt,Lumpsum,5050.04
701878,NV403513,2026-02-26,Mutual Fund - Equity,Lumpsum,19977.23
701879,NV403513,2026-04-06,Mutual Fund - Debt,Lumpsum,11294.46
701880,NV403514,2026-02-20,Direct Stocks,Lumpsum,6573.57
701881,NV403519,2026-03-03,Mutual Fund - Equity,Lumpsum,7351.99
701882,NV403528,2026-02-14,Mutual Fund - Hybrid,SIP,3588.38
701883,NV403533,2026-02-16,Mutual Fund - Equity,Lumpsum,19332.22
701884,NV403534,2026-02-17,Mutual Fund - Debt,SIP,3490.47
701885,NV403534,2026-05-24,Mutual Fund - Equity,Lumpsum,4908.4
701886,NV403535,2026-02-20,Mutual Fund - Hybrid,Lumpsum,8865.33
701887,NV403535,2026-06-24,Mutual Fund - Debt,SIP,2631.84
701888,NV403536,2026-02-09,Mutual Fund - Equity,SIP,3554.6
701889,NV403537,2026-03-01,Mutual Fund - Debt,Lumpsum,9818.04
701890,NV403540,2026-02-09,Mutual Fund - Equity,SIP,6920.1
701891,NV403542,2026-02-06,ETF,SIP,2256.3
701892,NV403542,2026-04-23,Mutual Fund - Debt,SIP,3239.71
701893,NV403546,2026-02-04,Mutual Fund - Debt,SIP,5941.49
701894,NV403546,2026-07-03,Mutual Fund - Hybrid,SIP,1823.86
701895,NV403547,2026-02-19,Mutual Fund - Equity,SIP,6427.14
701896,NV403549,2026-02-21,Mutual Fund - Equity,SIP,2514.0
701897,NV403552,2026-02-14,Direct Stocks,SIP,2049.53
701898,NV403552,2026-04-04,Mutual Fund - Debt,SIP,2400.88
701899,NV403554,2026-02-10,Mutual Fund - Hybrid,SIP,2986.56
701900,NV403557,2026-02-20,Mutual Fund - Debt,SIP,4129.7
701901,NV403557,2026-03-18,Mutual Fund - Hybrid,Lumpsum,6947.58
701902,NV403558,2026-02-21,Mutual Fund - Equity,Lumpsum,8544.69
701903,NV403560,2026-02-25,Direct Stocks,Lumpsum,28517.25
701904,NV403562,2026-02-25,Mutual Fund - Equity,Lumpsum,10692.35
701905,NV403562,2026-05-24,Mutual Fund - Debt,SIP,1873.72
701906,NV403564,2026-02-08,Direct Stocks,SIP,2351.25
701907,NV403564,2026-03-16,Mutual Fund - Hybrid,Lumpsum,2282.68
701908,NV403567,2026-02-12,Mutual Fund - Equity,SIP,2123.02
701909,NV403567,2026-04-28,Mutual Fund - Debt,SIP,1883.16
701910,NV403568,2026-02-03,Mutual Fund - Equity,SIP,3930.36
701911,NV403569,2026-02-14,Mutual Fund - Equity,SIP,5650.89
701912,NV403569,2026-03-17,Direct Stocks,SIP,6109.43
701913,NV403573,2026-02-22,Direct Stocks,SIP,2401.99
701914,NV403580,2026-03-02,ETF,Lumpsum,17984.75
701915,NV403581,2026-02-25,Mutual Fund - Equity,SIP,500.0
701916,NV403581,2026-05-27,Mutual Fund - Debt,SIP,2686.64
701917,NV403587,2026-02-21,ETF,Lumpsum,5487.73
701918,NV403587,2026-03-30,Direct Stocks,SIP,1682.7
701919,NV403592,2026-02-19,Mutual Fund - Equity,SIP,3038.37
701920,NV403594,2026-02-17,Mutual Fund - Equity,Lumpsum,28867.17
701921,NV403594,2026-05-08,Direct Stocks,SIP,17319.68
701922,NV403595,2026-02-28,Mutual Fund - Hybrid,Lumpsum,22859.91
701923,NV403596,2026-02-26,Mutual Fund - Equity,SIP,1199.9
701924,NV403596,2026-07-10,Mutual Fund - Hybrid,Lumpsum,7968.62
701925,NV403598,2026-02-06,Mutual Fund - Equity,Lumpsum,5221.72
701926,NV403604,2026-02-15,Direct Stocks,Lumpsum,6856.5
701927,NV403610,2026-02-16,Mutual Fund - Debt,SIP,2437.0
701928,NV403613,2026-02-12,Mutual Fund - Equity,SIP,12046.8
701929,NV403613,2026-06-03,ETF,Lumpsum,9188.8
701930,NV403614,2026-03-02,Mutual Fund - Hybrid,SIP,5447.91
701931,NV403615,2026-02-16,Mutual Fund - Debt,SIP,1583.97
701932,NV403617,2026-02-03,Mutual Fund - Debt,SIP,7120.14
701933,NV403617,2026-03-12,Mutual Fund - Equity,SIP,2589.54
701934,NV403618,2026-02-21,Direct Stocks,SIP,7471.9
701935,NV403619,2026-02-11,ETF,Lumpsum,9598.57
701936,NV403620,2026-02-26,Mutual Fund - Equity,SIP,3500.55
701937,NV403620,2026-05-06,Mutual Fund - Debt,SIP,2281.57
701938,NV403621,2026-02-20,Direct Stocks,SIP,2473.34
701939,NV403624,2026-02-28,Mutual Fund - Equity,SIP,1228.24
701940,NV403624,2026-05-10,Mutual Fund - Hybrid,SIP,1428.0
701941,NV403633,2026-02-03,Mutual Fund - Equity,SIP,1503.45
701942,NV403633,2026-06-13,Mutual Fund - Hybrid,Lumpsum,4058.33
701943,NV403635,2026-02-13,Mutual Fund - Equity,Lumpsum,16412.61
701944,NV403636,2026-02-27,Mutual Fund - Debt,SIP,1288.85
701945,NV403636,2026-07-17,Mutual Fund - Hybrid,Lumpsum,4264.53
701946,NV403638,2026-02-26,Direct Stocks,SIP,3213.18
701947,NV403640,2026-02-16,Mutual Fund - Equity,Lumpsum,6726.56
701948,NV403640,2026-06-20,Mutual Fund - Hybrid,SIP,3265.81
701949,NV403641,2026-02-24,Mutual Fund - Equity,SIP,6290.83
701950,NV403642,2026-02-28,Mutual Fund - Equity,SIP,1308.13
701951,NV403642,2026-07-04,ETF,Lumpsum,11735.86
701952,NV403648,2026-02-10,Mutual Fund - Equity,SIP,3181.57
701953,NV403649,2026-02-07,Mutual Fund - Debt,Lumpsum,17659.69
701954,NV403650,2026-02-15,Mutual Fund - Equity,SIP,1314.47
701955,NV403650,2026-06-28,ETF,SIP,4814.24
701956,NV403651,2026-02-18,ETF,SIP,2469.73
701957,NV403651,2026-05-12,Mutual Fund - Debt,SIP,1434.56
701958,NV403653,2026-02-10,Mutual Fund - Equity,SIP,2160.97
701959,NV403653,2026-05-24,Direct Stocks,Lumpsum,10623.61
701960,NV403654,2026-02-12,ETF,SIP,1358.07
701961,NV403659,2026-02-25,Mutual Fund - Equity,SIP,3850.97
701962,NV403659,2026-03-18,Mutual Fund - Debt,Lumpsum,13029.43
701963,NV403660,2026-02-07,ETF,SIP,2920.33
701964,NV403660,2026-06-09,Mutual Fund - Hybrid,SIP,889.92
701965,NV403663,2026-02-22,ETF,SIP,1525.64
701966,NV403664,2026-02-15,Mutual Fund - Hybrid,Lumpsum,27158.74
701967,NV403664,2026-05-30,Mutual Fund - Equity,SIP,1849.03
701968,NV403665,2026-02-16,Mutual Fund - Equity,SIP,2680.08
701969,NV403665,2026-03-10,Direct Stocks,Lumpsum,6922.21
701970,NV403666,2026-02-16,Mutual Fund - Equity,SIP,4407.45
701971,NV403667,2026-03-01,Mutual Fund - Equity,SIP,6004.83
701972,NV403671,2026-03-01,Direct Stocks,Lumpsum,4429.74
701973,NV403675,2026-02-23,Mutual Fund - Equity,SIP,2792.28
701974,NV403678,2026-02-16,Direct Stocks,Lumpsum,11392.85
701975,NV403678,2026-03-16,Mutual Fund - Debt,SIP,1892.69
701976,NV403680,2026-03-07,Mutual Fund - Equity,Lumpsum,7256.06
701977,NV403681,2026-02-16,Mutual Fund - Debt,Lumpsum,15392.34
701978,NV403681,2026-05-17,Direct Stocks,SIP,3387.38
701979,NV403682,2026-02-27,Direct Stocks,Lumpsum,8819.92
701980,NV403682,2026-04-15,Mutual Fund - Equity,SIP,1016.92
701981,NV403686,2026-02-15,Mutual Fund - Debt,SIP,1215.52
701982,NV403692,2026-02-03,Mutual Fund - Equity,SIP,5176.49
701983,NV403693,2026-02-18,Mutual Fund - Equity,Lumpsum,11526.68
701984,NV403693,2026-05-30,Direct Stocks,Lumpsum,7403.55
701985,NV403694,2026-02-16,Mutual Fund - Equity,SIP,6502.38
701986,NV403695,2026-02-27,Direct Stocks,SIP,3312.29
701987,NV403697,2026-02-12,Mutual Fund - Hybrid,Lumpsum,11767.56
701988,NV403697,2026-05-26,Mutual Fund - Debt,SIP,2139.09
701989,NV403698,2026-02-20,ETF,SIP,7393.22
701990,NV403698,2026-05-29,Direct Stocks,SIP,4610.72
701991,NV403699,2026-02-28,Direct Stocks,SIP,10167.23
701992,NV403699,2026-05-15,ETF,Lumpsum,13815.54
701993,NV403705,2026-02-25,Mutual Fund - Debt,Lumpsum,12405.52
701994,NV403706,2026-02-13,ETF,SIP,2338.71
701995,NV403707,2026-02-10,Mutual Fund - Equity,SIP,4968.14
701996,NV403708,2026-02-22,Mutual Fund - Equity,Lumpsum,15741.61
701997,NV403709,2026-02-24,Direct Stocks,Lumpsum,10087.08
701998,NV403712,2026-02-17,Mutual Fund - Equity,Lumpsum,11976.44
701999,NV403712,2026-03-11,ETF,Lumpsum,10059.83
702000,NV403713,2026-02-12,Mutual Fund - Hybrid,SIP,2162.08
702001,NV403713,2026-06-02,Mutual Fund - Equity,SIP,8092.81
702002,NV403714,2026-02-25,Direct Stocks,SIP,3190.33
702003,NV403719,2026-02-20,Mutual Fund - Debt,Lumpsum,5164.92
702004,NV403721,2026-02-12,Mutual Fund - Hybrid,Lumpsum,2433.25
702005,NV403722,2026-02-13,Mutual Fund - Equity,SIP,1489.23
702006,NV403723,2026-02-16,Mutual Fund - Equity,SIP,1799.48
702007,NV403725,2026-02-09,Mutual Fund - Hybrid,SIP,2282.48
702008,NV403729,2026-02-22,Direct Stocks,Lumpsum,7939.81
702009,NV403730,2026-03-01,Direct Stocks,SIP,3455.75
702010,NV403732,2026-02-25,Direct Stocks,Lumpsum,8453.93
702011,NV403737,2026-02-03,ETF,SIP,6703.73
702012,NV403744,2026-02-20,Mutual Fund - Hybrid,SIP,1881.36
702013,NV403745,2026-02-14,Mutual Fund - Equity,Lumpsum,18564.17
702014,NV403745,2026-05-17,Mutual Fund - Hybrid,SIP,1468.22
702015,NV403747,2026-02-08,ETF,SIP,8121.11
702016,NV403754,2026-02-11,Mutual Fund - Equity,SIP,2564.84
702017,NV403756,2026-02-17,Mutual Fund - Equity,SIP,1647.81
702018,NV403756,2026-05-13,Mutual Fund - Hybrid,Lumpsum,10003.35
702019,NV403758,2026-02-24,Mutual Fund - Equity,SIP,2350.28
702020,NV403765,2026-02-25,Mutual Fund - Equity,Lumpsum,9468.95
702021,NV403766,2026-02-22,Mutual Fund - Hybrid,SIP,3527.39
702022,NV403767,2026-03-01,Mutual Fund - Equity,SIP,2404.82
702023,NV403771,2026-02-17,Mutual Fund - Equity,SIP,2434.52
702024,NV403772,2026-02-12,Mutual Fund - Equity,Lumpsum,15315.68
702025,NV403772,2026-06-30,Mutual Fund - Debt,SIP,1416.3
702026,NV403773,2026-02-21,Mutual Fund - Debt,SIP,500.0
702027,NV403774,2026-03-03,Mutual Fund - Debt,SIP,2477.61
702028,NV403775,2026-02-21,Mutual Fund - Equity,SIP,4295.97
702029,NV403775,2026-06-12,ETF,Lumpsum,6588.42
702030,NV403777,2026-02-10,Mutual Fund - Equity,SIP,3291.79
702031,NV403782,2026-02-17,Mutual Fund - Equity,Lumpsum,29244.82
702032,NV403787,2026-02-06,Mutual Fund - Equity,SIP,4430.88
702033,NV403790,2026-03-10,Direct Stocks,Lumpsum,29598.11
702034,NV403791,2026-03-10,Mutual Fund - Equity,SIP,1104.3
702035,NV403792,2026-03-04,Mutual Fund - Hybrid,SIP,2346.02
702036,NV403792,2026-05-23,Mutual Fund - Equity,Lumpsum,12766.59
702037,NV403796,2026-03-14,Mutual Fund - Equity,SIP,3300.05
702038,NV403799,2026-03-31,Direct Stocks,SIP,2264.53
702039,NV403799,2026-05-17,Mutual Fund - Debt,SIP,2183.37
702040,NV403802,2026-03-23,Mutual Fund - Equity,SIP,2382.06
702041,NV403803,2026-03-12,Direct Stocks,SIP,2471.12
702042,NV403805,2026-03-18,Mutual Fund - Equity,SIP,3997.9
702043,NV403807,2026-03-13,ETF,Lumpsum,16150.83
702044,NV403807,2026-04-12,Mutual Fund - Debt,SIP,2139.65
702045,NV403812,2026-03-25,Mutual Fund - Equity,SIP,1820.24
702046,NV403813,2026-03-15,Mutual Fund - Equity,Lumpsum,8257.14
702047,NV403814,2026-03-16,Mutual Fund - Debt,SIP,2247.79
702048,NV403825,2026-03-18,Mutual Fund - Hybrid,SIP,5981.45
702049,NV403825,2026-05-11,Direct Stocks,Lumpsum,2414.58
702050,NV403826,2026-03-12,Mutual Fund - Debt,SIP,2291.48
702051,NV403827,2026-03-05,Mutual Fund - Debt,SIP,2517.77
702052,NV403831,2026-04-01,Direct Stocks,SIP,1536.53
702053,NV403833,2026-03-21,Mutual Fund - Equity,Lumpsum,14846.63
702054,NV403839,2026-03-24,Mutual Fund - Equity,SIP,2859.1
702055,NV403840,2026-03-19,ETF,Lumpsum,8365.91
702056,NV403843,2026-03-18,Direct Stocks,SIP,1340.62
702057,NV403843,2026-05-28,Mutual Fund - Equity,SIP,3416.52
702058,NV403845,2026-03-27,Mutual Fund - Hybrid,Lumpsum,9285.53
702059,NV403848,2026-03-29,Mutual Fund - Debt,SIP,2298.76
702060,NV403850,2026-03-18,ETF,SIP,2115.65
702061,NV403852,2026-03-19,Mutual Fund - Debt,SIP,3704.87
702062,NV403852,2026-05-29,Direct Stocks,SIP,1492.0
702063,NV403853,2026-03-19,Mutual Fund - Equity,Lumpsum,15793.04
702064,NV403854,2026-03-13,Mutual Fund - Equity,SIP,1291.65
702065,NV403856,2026-03-28,Mutual Fund - Equity,Lumpsum,12017.69
702066,NV403858,2026-03-14,Mutual Fund - Equity,Lumpsum,11045.11
702067,NV403858,2026-06-13,Mutual Fund - Hybrid,SIP,4671.98
702068,NV403861,2026-03-03,Mutual Fund - Equity,Lumpsum,20059.49
702069,NV403864,2026-03-30,Mutual Fund - Hybrid,SIP,828.18
702070,NV403866,2026-03-26,Mutual Fund - Hybrid,SIP,1419.27
702071,NV403866,2026-07-13,Mutual Fund - Debt,SIP,1227.44
702072,NV403869,2026-03-28,Direct Stocks,Lumpsum,7713.52
702073,NV403870,2026-03-10,Mutual Fund - Equity,Lumpsum,19021.22
702074,NV403873,2026-03-08,Mutual Fund - Equity,Lumpsum,7551.17
702075,NV403888,2026-03-24,Mutual Fund - Debt,Lumpsum,16068.04
702076,NV403891,2026-03-11,Mutual Fund - Debt,SIP,2333.96
702077,NV403897,2026-03-22,Mutual Fund - Equity,Lumpsum,22595.11
702078,NV403900,2026-03-18,Mutual Fund - Equity,SIP,957.33
702079,NV403901,2026-03-19,Direct Stocks,SIP,2048.28
702080,NV403902,2026-03-09,Direct Stocks,SIP,4553.06
702081,NV403905,2026-03-27,Mutual Fund - Debt,SIP,3476.66
702082,NV403907,2026-03-08,Mutual Fund - Equity,SIP,2675.98
702083,NV403910,2026-03-29,Mutual Fund - Equity,Lumpsum,6210.36
702084,NV403911,2026-03-04,Mutual Fund - Debt,Lumpsum,13431.41
702085,NV403911,2026-04-21,Mutual Fund - Hybrid,SIP,4948.35
702086,NV403912,2026-03-05,Mutual Fund - Debt,SIP,912.06
702087,NV403912,2026-05-22,Mutual Fund - Equity,Lumpsum,6948.94
702088,NV403913,2026-03-11,Mutual Fund - Equity,SIP,1661.17
702089,NV403913,2026-04-14,Direct Stocks,SIP,4930.39
702090,NV403915,2026-03-19,Mutual Fund - Equity,Lumpsum,8058.12
702091,NV403915,2026-06-24,Mutual Fund - Hybrid,SIP,3201.1
702092,NV403916,2026-03-06,Mutual Fund - Equity,SIP,1031.48
702093,NV403918,2026-03-14,Mutual Fund - Hybrid,SIP,2278.57
702094,NV403918,2026-04-24,Mutual Fund - Debt,Lumpsum,16781.98
702095,NV403919,2026-03-04,Mutual Fund - Equity,Lumpsum,11868.23
702096,NV403919,2026-06-18,Mutual Fund - Debt,Lumpsum,5451.12
702097,NV403922,2026-03-11,Direct Stocks,Lumpsum,5696.8
702098,NV403925,2026-03-12,Mutual Fund - Hybrid,Lumpsum,7371.95
702099,NV403926,2026-03-10,Mutual Fund - Equity,SIP,9290.57
702100,NV403931,2026-03-18,Mutual Fund - Debt,SIP,2432.83
702101,NV403932,2026-03-30,Mutual Fund - Equity,SIP,2655.19
702102,NV403936,2026-03-10,Mutual Fund - Debt,SIP,2738.27
702103,NV403937,2026-03-03,Direct Stocks,SIP,2538.69
702104,NV403937,2026-05-11,ETF,SIP,1761.79
702105,NV403938,2026-03-21,Mutual Fund - Equity,SIP,1314.79
702106,NV403940,2026-03-13,ETF,SIP,2132.55
702107,NV403950,2026-03-19,Mutual Fund - Debt,SIP,2391.53
702108,NV403950,2026-04-13,Mutual Fund - Hybrid,Lumpsum,15423.51
702109,NV403951,2026-03-08,Direct Stocks,SIP,2447.66
702110,NV403951,2026-07-03,Mutual Fund - Equity,Lumpsum,6145.36
702111,NV403953,2026-03-31,Direct Stocks,SIP,4243.98
702112,NV403954,2026-03-12,Mutual Fund - Equity,SIP,5699.47
702113,NV403955,2026-03-29,Mutual Fund - Equity,SIP,1487.03
702114,NV403956,2026-03-20,Mutual Fund - Equity,SIP,1799.06
702115,NV403957,2026-03-17,Mutual Fund - Equity,SIP,2697.2
702116,NV403958,2026-03-22,Mutual Fund - Hybrid,SIP,5985.86
702117,NV403958,2026-07-13,Direct Stocks,SIP,1403.35
702118,NV403960,2026-03-06,Mutual Fund - Equity,Lumpsum,3897.38
702119,NV403960,2026-05-03,Mutual Fund - Debt,SIP,2047.36
702120,NV403961,2026-03-17,Mutual Fund - Hybrid,Lumpsum,6139.02
702121,NV403962,2026-03-31,ETF,Lumpsum,33667.9
702122,NV403963,2026-03-26,Direct Stocks,Lumpsum,15151.83
702123,NV403963,2026-06-12,Mutual Fund - Equity,SIP,678.06
702124,NV403964,2026-03-08,ETF,SIP,2877.78
702125,NV403964,2026-04-18,Mutual Fund - Hybrid,Lumpsum,23945.38
702126,NV403969,2026-03-21,Mutual Fund - Equity,SIP,1309.09
702127,NV403969,2026-05-09,ETF,SIP,5321.11
702128,NV403971,2026-03-17,Mutual Fund - Equity,SIP,1693.15
702129,NV403973,2026-03-18,Mutual Fund - Hybrid,SIP,3490.64
702130,NV403973,2026-06-19,Mutual Fund - Equity,Lumpsum,10441.08
702131,NV403975,2026-03-25,Mutual Fund - Hybrid,SIP,1058.41
702132,NV403976,2026-03-10,Mutual Fund - Debt,Lumpsum,10864.62
702133,NV403977,2026-03-28,Direct Stocks,SIP,1985.71
702134,NV403980,2026-03-14,Mutual Fund - Hybrid,Lumpsum,23524.66
702135,NV403984,2026-03-29,Mutual Fund - Equity,SIP,4142.25
702136,NV403984,2026-05-07,Mutual Fund - Debt,Lumpsum,5838.82
702137,NV403985,2026-03-12,Direct Stocks,SIP,3755.2
702138,NV403985,2026-04-05,Mutual Fund - Hybrid,SIP,1371.16
702139,NV403986,2026-03-10,Mutual Fund - Debt,Lumpsum,20078.99
702140,NV403987,2026-03-10,Mutual Fund - Debt,Lumpsum,22597.03
702141,NV403987,2026-05-20,ETF,Lumpsum,8487.84
702142,NV403989,2026-03-26,Mutual Fund - Equity,SIP,1523.89
702143,NV403990,2026-03-28,Mutual Fund - Equity,SIP,2994.78
702144,NV403995,2026-03-21,Mutual Fund - Equity,Lumpsum,11487.8
702145,NV403997,2026-03-23,Mutual Fund - Debt,Lumpsum,19658.33
702146,NV403997,2026-06-27,Mutual Fund - Hybrid,Lumpsum,26155.58
702147,NV403999,2026-03-25,Direct Stocks,SIP,1852.69
702148,NV403999,2026-04-21,ETF,SIP,3775.67
702149,NV404001,2026-03-05,Direct Stocks,SIP,2984.59
702150,NV404001,2026-04-08,Mutual Fund - Debt,SIP,2440.82
702151,NV404003,2026-03-03,Direct Stocks,SIP,3267.74
702152,NV404006,2026-03-04,Direct Stocks,SIP,2983.97
702153,NV404010,2026-03-16,Mutual Fund - Equity,Lumpsum,32738.92
702154,NV404011,2026-03-13,Direct Stocks,SIP,1537.59
702155,NV404011,2026-06-29,Mutual Fund - Equity,SIP,1283.21
702156,NV404014,2026-03-28,Mutual Fund - Debt,SIP,5759.22
702157,NV404014,2026-06-15,Mutual Fund - Equity,SIP,2026.81
702158,NV404017,2026-03-14,Mutual Fund - Equity,SIP,3816.11
702159,NV404022,2026-03-11,Mutual Fund - Equity,SIP,4138.77
702160,NV404030,2026-03-08,Mutual Fund - Equity,SIP,2966.86
702161,NV404032,2026-03-14,Mutual Fund - Equity,SIP,1544.49
702162,NV404032,2026-06-05,ETF,Lumpsum,10466.33
702163,NV404033,2026-03-30,Mutual Fund - Hybrid,Lumpsum,15519.55
702164,NV404036,2026-03-08,Mutual Fund - Equity,Lumpsum,21680.28
702165,NV404040,2026-03-22,Mutual Fund - Equity,SIP,1697.25
702166,NV404041,2026-03-31,Mutual Fund - Hybrid,Lumpsum,4675.92
702167,NV404041,2026-06-23,Mutual Fund - Equity,Lumpsum,8517.31
702168,NV404042,2026-04-03,Mutual Fund - Debt,SIP,2137.06
702169,NV404042,2026-06-20,Mutual Fund - Hybrid,Lumpsum,6382.99
702170,NV404044,2026-03-30,Mutual Fund - Equity,SIP,10522.27
702171,NV404045,2026-03-24,Mutual Fund - Equity,SIP,2901.57
702172,NV404048,2026-03-20,Mutual Fund - Equity,Lumpsum,4412.33
702173,NV404048,2026-04-29,Direct Stocks,SIP,1486.31
702174,NV404049,2026-03-23,Mutual Fund - Equity,SIP,4886.35
702175,NV404049,2026-07-06,Mutual Fund - Debt,SIP,1554.94
702176,NV404052,2026-03-25,Mutual Fund - Equity,SIP,3179.22
702177,NV404052,2026-06-28,Mutual Fund - Debt,SIP,3235.45
702178,NV404053,2026-03-13,Mutual Fund - Equity,SIP,4227.7
702179,NV404056,2026-03-22,Mutual Fund - Hybrid,SIP,3694.85
702180,NV404058,2026-03-22,Direct Stocks,SIP,2886.6
702181,NV404058,2026-06-12,Mutual Fund - Hybrid,Lumpsum,11472.61
702182,NV404059,2026-03-24,Mutual Fund - Debt,SIP,5311.28
702183,NV404061,2026-03-22,Mutual Fund - Debt,SIP,4373.02
702184,NV404065,2026-03-31,Mutual Fund - Hybrid,SIP,3003.11
702185,NV404066,2026-03-17,Direct Stocks,SIP,2843.61
702186,NV404067,2026-03-28,Mutual Fund - Debt,Lumpsum,6506.99
702187,NV404067,2026-06-26,ETF,SIP,775.27
702188,NV404070,2026-03-04,Mutual Fund - Hybrid,Lumpsum,7253.04
702189,NV404071,2026-03-18,Mutual Fund - Equity,SIP,2498.49
702190,NV404072,2026-03-14,Mutual Fund - Hybrid,SIP,2720.19
702191,NV404073,2026-03-10,Mutual Fund - Equity,SIP,5115.73
702192,NV404074,2026-03-08,Mutual Fund - Equity,SIP,3143.07
702193,NV404074,2026-05-01,Mutual Fund - Hybrid,Lumpsum,5261.97
702194,NV404076,2026-03-24,Direct Stocks,SIP,1490.67
702195,NV404078,2026-03-10,ETF,SIP,2027.85
702196,NV404084,2026-03-14,Mutual Fund - Equity,SIP,1805.11
702197,NV404084,2026-04-15,Mutual Fund - Hybrid,Lumpsum,11112.3
702198,NV404086,2026-03-22,Mutual Fund - Equity,SIP,4494.35
702199,NV404088,2026-03-21,Direct Stocks,SIP,1640.29
702200,NV404089,2026-03-14,Mutual Fund - Hybrid,Lumpsum,60790.08
702201,NV404090,2026-03-12,Mutual Fund - Equity,Lumpsum,13370.12
702202,NV404090,2026-05-21,Mutual Fund - Debt,SIP,4885.55
702203,NV404091,2026-03-15,Mutual Fund - Hybrid,Lumpsum,12439.82
